STRUCTURE,STRUCTURE_ID,freq,unit,facility,icha_hp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,1991,0.98,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,1992,0.91,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,1993,0.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,1994,0.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,1995,0.86,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,1996,0.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,1997,0.86,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,1998,0.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,1999,0.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2000,0.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2001,0.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2002,0.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2003,0.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2004,0.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2005,0.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2006,0.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2007,0.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2008,0.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2009,0.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2010,0.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2011,0.97,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2012,0.96,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2013,0.96,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2014,0.99,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2015,1.04,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2016,1.02,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2017,1.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2018,1.03,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2019,0.96,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,FI,2020,1.03,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2008,0.32,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2010,0.23,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2012,0.45,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2013,0.66,b
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2014,0.64,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2015,0.81,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2016,0.98,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2017,0.56,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2018,0.56,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2019,0.59,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2020,0.64,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HR,2021,0.63,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1980,0.07,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1981,0.08,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1982,0.08,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1983,0.08,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1984,0.10,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1985,0.10,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1986,0.12,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1987,0.13,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1988,0.13,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1989,0.13,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1990,0.15,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1991,0.17,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,1992,0.17,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2000,0.23,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2001,0.24,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2002,0.25,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2003,0.27,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2004,0.27,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2005,0.27,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2006,0.28,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2007,0.34,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2008,0.34,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2009,0.41,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2010,0.41,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2011,0.42,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2012,0.42,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2013,0.48,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2014,0.46,e
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2015,0.46,e
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2016,0.47,e
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,HU,2017,0.47,e
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,1981,0.14,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2005,0.70,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2006,0.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2007,0.86,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2008,0.85,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2009,0.84,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2010,0.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2011,0.92,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2012,1.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2013,0.97,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2014,0.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2015,0.98,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2016,0.97,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2017,1.19,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2018,1.01,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2019,0.99,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2020,1.02,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2021,0.99,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IE,2022,1.01,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1980,1.75,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1981,1.73,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1982,1.71,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1983,1.69,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1984,1.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1985,1.66,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1986,2.06,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1987,2.44,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1988,2.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1989,2.77,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1990,2.35,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1991,1.94,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1992,1.53,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1993,1.52,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1994,1.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1995,1.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1996,1.49,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1997,1.48,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1998,1.46,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,1999,1.44,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2000,1.42,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2001,1.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2002,1.39,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2003,1.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2004,1.37,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2005,1.35,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2006,1.32,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2007,1.28,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2008,1.26,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2009,1.26,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2010,1.26,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2011,1.25,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2012,1.25,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2013,0.93,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2014,0.92,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2015,0.91,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2016,0.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2017,0.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2018,0.85,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2019,0.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IS,2020,0.82,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,1997,0.24,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,1998,0.31,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,1999,0.37,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2000,0.37,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2001,0.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2002,0.45,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2003,0.47,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2004,0.47,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2005,0.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2006,0.52,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2007,0.54,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2008,0.59,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2009,0.63,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2010,0.64,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2011,0.70,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2012,0.70,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2013,0.68,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2014,0.69,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2015,0.68,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2016,0.70,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2017,0.73,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2018,0.73,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2019,0.75,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2020,0.75,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,IT,2021,0.73,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2009,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2010,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2011,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2012,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2013,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2014,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2015,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2016,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2017,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2018,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2019,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2020,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LI,2021,0.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2005,0.72,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2006,0.76,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2007,0.46,b
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2008,0.53,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2009,0.47,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2010,0.45,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2011,0.66,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2012,0.57,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2013,0.78,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2014,0.85,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2015,0.79,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2016,0.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2017,0.74,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2018,0.82,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2019,0.86,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2020,0.79,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2021,0.79,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LT,2022,0.71,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,1981,0.27,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2000,0.46,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2001,0.45,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2002,0.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2003,0.66,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2004,0.65,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2005,0.64,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2006,0.63,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2007,0.63,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2008,0.61,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2009,0.60,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2010,0.59,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2011,0.58,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2012,0.57,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2013,0.74,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2014,0.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2015,0.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2016,0.86,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2017,0.84,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2018,0.82,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2019,0.81,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2020,0.95,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2021,0.94,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LU,2022,0.93,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2003,0.13,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2004,0.09,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2005,0.22,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2006,0.36,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2007,0.36,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2008,0.41,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2009,0.23,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2010,0.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2011,0.39,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2012,0.39,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2013,0.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2014,0.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2015,0.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2016,0.51,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2017,0.51,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,LV,2018,0.57,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,MK,2012,0.24,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,MK,2013,0.24,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,P_HTHAB,RAD,HP1_3,MT,2006,0.74,
