STRUCTURE,STRUCTURE_ID,freq,sex,age,frequenc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,BG,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,BG,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,CH,2013,9.3,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,CH,2020,15.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,CY,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,CY,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,CY,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,CZ,2007,5.4,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,CZ,2013,3.9,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,CZ,2020,4.7,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,DE,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,DE,2020,5.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,DK,2007,11.6,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,DK,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,DK,2020,8.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EA19,2007,22.5,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EA19,2020,5.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EE,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EE,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EE,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EL,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EL,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EL,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,ES,2007,3.9,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,ES,2013,6.6,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,ES,2020,3.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EU27_2020,2007,21.1,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EU27_2020,2020,8.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,EU28,2007,21.1,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,FI,2007,20.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,FI,2013,23.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,FI,2020,24.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,FR,2007,52.1,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,FR,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,FR,2020,6.2,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,HR,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,HR,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,HR,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,HU,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,HU,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,HU,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,IE,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,IE,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,IE,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,IS,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,IS,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,IT,2007,8.8,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,IT,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,IT,2020,2.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,LT,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,LT,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,LT,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,LU,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,LU,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,LU,2020,10.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,LV,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,LV,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,LV,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,MT,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,MT,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,MT,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,NL,2007,6.1,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,NL,2020,6.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,NO,2007,8.3,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,NO,2013,10.8,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,NO,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,PL,2007,22.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,PL,2013,8.2,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,PL,2020,30.7,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,PT,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,PT,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,PT,2020,5.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,RO,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,RO,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,RO,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,SE,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,SE,2013,23.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,SE,2020,25.9,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,SI,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,SI,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,SI,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,SK,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,SK,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,SK,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,TR,2013,1.9,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-34,USU,PC_EMP_PREEMP,UK,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,AT,2007,12.9,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,AT,2013,12.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,AT,2020,10.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,BE,2007,10.2,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,BE,2013,6.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,BE,2020,7.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,BG,2007,3.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,BG,2013,3.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,BG,2020,2.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,CH,2013,10.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,CH,2020,11.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,CY,2007,8.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,CY,2013,5.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,CY,2020,2.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,CZ,2007,8.0,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,CZ,2013,4.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,CZ,2020,4.9,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,DE,2007,7.6,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,DE,2020,9.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,DK,2007,11.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,DK,2013,6.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,DK,2020,8.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EA19,2007,14.9,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EA19,2020,7.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EE,2007,7.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EE,2013,5.9,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EE,2020,5.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EL,2007,5.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EL,2013,4.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EL,2020,2.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,ES,2007,5.3,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,ES,2013,4.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,ES,2020,6.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EU27_2020,2007,13.9,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EU27_2020,2020,9.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,EU28,2007,13.9,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,FI,2007,24.9,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,FI,2013,27.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,FI,2020,28.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,FR,2007,51.4,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,FR,2013,11.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,FR,2020,7.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,HR,2007,5.1,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,HR,2013,4.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,HR,2020,4.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,HU,2007,4.1,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,HU,2013,2.9,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,HU,2020,1.9,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,IE,2007,2.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,IE,2013,1.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,IE,2020,2.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,IS,2007,7.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,IS,2020,7.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,IT,2007,7.2,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,IT,2013,5.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,IT,2020,5.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,LT,2007,3.2,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,LT,2013,2.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,LT,2020,1.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,LU,2007,2.7,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,LU,2013,8.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,LU,2020,12.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,LV,2007,3.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,LV,2013,5.9,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,LV,2020,4.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,MT,2007,5.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,MT,2013,3.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,MT,2020,2.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,NL,2007,9.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,NL,2020,5.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,NO,2007,10.3,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,NO,2013,11.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,NO,2020,10.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,PL,2007,19.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,PL,2013,12.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,PL,2020,36.6,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,PT,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,PT,2013,5.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,PT,2020,5.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,RO,2007,4.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,RO,2013,1.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,RO,2020,2.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,SE,2007,16.0,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,SE,2013,21.9,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,SE,2020,20.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,SI,2007,9.0,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,SI,2013,4.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,SI,2020,4.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,SK,2007,4.2,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,SK,2013,7.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,SK,2020,7.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,TR,2013,2.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,NVR,PC_EMP_PREEMP,UK,2013,3.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,AT,2007,13.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,AT,2013,15.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,AT,2020,10.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,BE,2007,10.9,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,BE,2013,7.1,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,BE,2020,7.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,BG,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,BG,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,BG,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,CH,2013,11.8,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,CH,2020,9.4,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,CY,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,CY,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,CY,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,CZ,2007,8.1,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,CZ,2013,5.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,CZ,2020,4.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,DE,2007,8.4,du
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,DE,2020,8.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,DK,2007,11.0,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,DK,2013,5.1,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,DK,2020,7.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EA19,2007,21.8,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EA19,2020,7.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EE,2007,6.5,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EE,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EE,2020,4.4,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EL,2007,4.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EL,2013,3.3,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EL,2020,1.9,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,ES,2007,7.3,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,ES,2013,5.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,ES,2020,5.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EU27_2020,2007,20.3,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EU27_2020,2020,11.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,EU28,2007,20.3,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,FI,2007,27.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,FI,2013,27.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,FI,2020,24.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,FR,2007,56.7,d
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,FR,2013,15.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,FR,2020,7.6,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,HR,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,HR,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,HR,2020,2.6,u
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,HU,2007,6.2,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,HU,2013,2.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,HU,2020,1.7,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,IE,2007,3.5,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,IE,2013,3.3,
dataflow,ESTAT:HSW_PB13(1.0),A,T,Y15-64,SMT,PC_EMP_PREEMP,IE,2020,3.1,u
