STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,quant_inc,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,NO,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,NO,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,PL,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,PL,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,PT,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,PT,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,RO,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,RO,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,RS,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,SE,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,SE,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,SI,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,SI,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,SK,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,SK,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,TR,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,TR,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y65-74,UK,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,AT,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,BG,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,CY,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,CZ,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,DE,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,DK,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,EE,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,EL,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,ES,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,EU27_2020,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,EU28,2014,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,FI,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,FR,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,HR,2014,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,HU,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,IE,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,IS,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,IT,2014,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,LT,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,LU,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,LV,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,MT,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,NO,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,PL,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,PT,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,RO,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,SE,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,SI,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,SK,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,TR,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE18,UK,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,AT,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,AT,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,BE,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,BG,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,BG,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,CY,2014,7.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,CY,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,CZ,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,CZ,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,DE,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,DE,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,DK,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,DK,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,EE,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,EE,2019,2.7,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,EL,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,EL,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,ES,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,ES,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,EU27_2020,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,EU27_2020,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,EU28,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,FI,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,FI,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,FR,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,FR,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,HR,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,HR,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,HU,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,HU,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,IE,2014,3.1,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,IS,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,IS,2019,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,IT,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,IT,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,LT,2014,7.5,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,LV,2014,2.1,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,LV,2019,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,NL,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,NO,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,NO,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,PL,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,PL,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,PT,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,PT,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,RO,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,RO,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,RS,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,SE,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,SE,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,SI,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,SI,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,SK,2014,3.8,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,SK,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,TR,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,TR,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE65,UK,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,AT,2014,3.1,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,AT,2019,1.1,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,BG,2019,5.1,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,CY,2019,3.1,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,DE,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,DE,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,EL,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,EL,2019,2.4,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,ES,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,ES,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,EU27_2020,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,EU27_2020,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,EU28,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,FI,2019,1.8,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,FR,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,FR,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,HR,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,HR,2019,13.7,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,IE,2014,2.5,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,IT,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,IT,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,NL,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,PL,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,PL,2019,18.5,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,PT,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,PT,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,RO,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,RO,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,RS,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,SE,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,SI,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,TR,2014,5.0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,TR,2019,4.1,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,F,Y_GE75,UK,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,AT,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,AT,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,BE,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,BG,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,BG,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,CY,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,CY,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,CZ,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,CZ,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,DE,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,DE,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,DK,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,DK,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,EE,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,EE,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,EL,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,EL,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,ES,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,ES,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,EU27_2020,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,EU27_2020,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,EU28,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,FI,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,FI,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,FR,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,FR,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,HR,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,HR,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,HU,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,HU,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,IE,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,IE,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,IS,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR_OTH,QU5,M,TOTAL,IS,2019,1.9,
