STRUCTURE,STRUCTURE_ID,freq,duration,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,BE,2020,2.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,BG,2020,0.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,CH,2020,2.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,CY,2020,0.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,CZ,2020,0.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,DE,2020,1.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,DK,2020,0.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,EA19,2020,1.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,EE,2020,1.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,EL,2020,0.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,ES,2020,1.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,EU27_2020,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,FI,2020,1.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,FR,2020,1.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,HR,2020,0.8,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,HU,2020,1.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,IE,2020,0.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,IS,2020,1.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,IT,2020,0.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,LT,2020,0.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,LU,2020,1.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,LV,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,MT,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,NL,2020,2.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,NO,2020,2.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,PL,2020,1.5,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,PT,2020,1.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,RO,2020,0.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,SE,2020,1.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,SI,2020,1.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_EMP_PREEMP,SK,2020,1.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,AT,2020,19.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,BE,2020,24.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,BG,2020,16.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,CH,2020,17.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,CY,2020,14.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,CZ,2020,15.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,DK,2020,10.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,EA19,2020,18.5,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,EE,2020,20.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,EL,2020,15.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,ES,2020,18.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,EU27_2020,2020,13.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,FI,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,FR,2020,13.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,HR,2020,11.7,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,HU,2020,43.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,IE,2020,23.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,IS,2020,21.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,IT,2020,11.1,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,LT,2020,36.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,LU,2020,16.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,LV,2020,21.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,MT,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,NL,2020,37.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,NO,2020,22.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,PL,2020,4.0,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,PT,2020,19.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,RO,2020,27.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,SE,2020,9.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,SI,2020,24.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE3,Y15-74,PC_PER_HPB,SK,2020,14.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,AT,2020,2.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,BE,2020,2.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,BG,2020,0.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,CH,2020,1.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,CY,2020,0.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,CZ,2020,0.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,DE,2020,1.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,DK,2020,0.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,EA19,2020,1.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,EE,2020,1.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,EL,2020,0.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,ES,2020,0.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,EU27_2020,2020,1.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,FI,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,FR,2020,0.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,HR,2020,0.6,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,HU,2020,0.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,IE,2020,0.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,IS,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,IT,2020,0.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,LT,2020,0.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,LU,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,LV,2020,0.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,MT,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,NL,2020,1.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,NO,2020,2.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,PL,2020,0.9,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,PT,2020,0.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,RO,2020,0.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,SE,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,SI,2020,0.8,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_EMP_PREEMP,SK,2020,0.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,AT,2007,17.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,AT,2013,18.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,AT,2020,17.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,BE,2007,19.0,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,BE,2013,18.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,BE,2020,20.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,BG,2007,17.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,BG,2013,17.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,BG,2020,17.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,CH,2013,13.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,CH,2020,13.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,CY,2007,13.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,CY,2013,9.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,CY,2020,14.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,CZ,2007,7.6,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,CZ,2013,17.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,CZ,2020,13.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,DE,2007,6.9,du
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,DE,2013,4.5,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,DK,2007,14.5,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,DK,2013,8.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,DK,2020,6.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EA19,2007,7.1,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EA19,2013,11.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EA19,2020,14.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EE,2007,17.7,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EE,2013,19.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EE,2020,15.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EL,2007,8.3,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EL,2013,8.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EL,2020,13.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,ES,2007,22.9,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,ES,2013,21.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,ES,2020,14.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EU27_2020,2007,6.7,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EU27_2020,2013,12.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EU27_2020,2020,10.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EU28,2007,6.9,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,EU28,2013,12.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,FI,2007,10.9,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,FI,2013,9.0,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,FI,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,FR,2007,2.8,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,FR,2013,11.4,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,FR,2020,10.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,HR,2007,10.3,du
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,HR,2013,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,HR,2020,11.3,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,HU,2007,2.7,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,HU,2013,45.8,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,HU,2020,30.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,IE,2007,16.3,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,IE,2013,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,IE,2020,18.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,IS,2007,7.2,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,IS,2020,13.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,IT,2007,6.1,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,IT,2013,7.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,IT,2020,6.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,LT,2007,16.6,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,LT,2013,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,LT,2020,29.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,LU,2007,22.6,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,LU,2013,7.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,LU,2020,10.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,LV,2007,37.5,du
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,LV,2013,11.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,LV,2020,14.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,MT,2007,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,MT,2013,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,MT,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,NL,2007,24.8,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,NL,2020,27.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,NO,2007,7.3,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,NO,2013,5.7,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,NO,2020,18.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,PL,2007,1.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,PL,2013,19.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,PL,2020,2.6,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,PT,2007,9.5,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,PT,2013,19.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,PT,2020,12.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,RO,2007,14.2,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,RO,2013,31.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,RO,2020,20.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,SE,2007,8.1,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,SE,2013,4.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,SE,2020,6.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,SI,2007,8.5,du
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,SI,2013,14.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,SI,2020,16.4,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,SK,2007,23.7,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,SK,2013,15.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,SK,2020,12.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,TR,2013,12.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,UK,2007,13.0,du
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-64,PC_PER_HPB,UK,2013,6.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,AT,2020,2.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,BE,2020,1.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,BG,2020,0.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,CH,2020,1.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,CY,2020,0.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,CZ,2020,0.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,DE,2020,1.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,DK,2020,0.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,EA19,2020,1.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,EE,2020,1.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,EL,2020,0.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,ES,2020,0.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,EU27_2020,2020,1.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,FI,2020,1.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,FR,2020,0.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,HR,2020,0.7,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,HU,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,IE,2020,0.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,IS,2020,1.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,IT,2020,0.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,LT,2020,0.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,LU,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,LV,2020,0.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,MT,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,NL,2020,2.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,NO,2020,2.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,PL,2020,1.0,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,PT,2020,1.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,RO,2020,0.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,SE,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,SI,2020,1.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_EMP_PREEMP,SK,2020,0.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,AT,2020,17.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,BE,2020,21.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,BG,2020,16.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,CH,2020,14.9,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,CY,2020,14.1,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,CZ,2020,13.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,DK,2020,6.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,EA19,2020,15.9,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,EE,2020,18.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,EL,2020,15.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,ES,2020,15.4,
