STRUCTURE,STRUCTURE_ID,freq,hlth_pb,sex,age,c_birth,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,ES,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,EU27_2020,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,FI,2019,2.8,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,FR,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,HR,2019,3.0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,HU,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,IE,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,IS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,IT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,LU,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,LV,2019,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,MT,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,NL,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,NO,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,PL,2019,5.9,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,PT,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,SE,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,SI,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,SK,2019,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU27_2020_FOR,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,AT,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,CY,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,CZ,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,DE,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,DK,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,EL,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,ES,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,EU27_2020,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,EU28,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,FI,2014,5.0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,FR,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,HR,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,HU,2014,6.3,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,IE,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,IS,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,IT,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,LU,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,LV,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,MT,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,NO,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,PL,2014,1.2,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,PT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,SE,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,SI,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,SK,2014,2.7,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,TR,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,EU28_FOR,PC,UK,2014,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,AT,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,AT,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,BE,2019,6.5,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,CY,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,CY,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,CZ,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,CZ,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,DE,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,DE,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,DK,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,DK,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,EE,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,EE,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,EL,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,EL,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,ES,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,ES,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,EU27_2020,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,EU27_2020,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,EU28,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,FI,2014,7.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,FI,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,FR,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,FR,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,HR,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,HR,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,HU,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,HU,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,IE,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,IE,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,IS,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,IS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,IT,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,IT,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,LT,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,LU,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,LU,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,LV,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,LV,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,MT,2014,4.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,MT,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,NL,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,NO,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,NO,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,PL,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,PL,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,PT,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,PT,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,SE,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,SE,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,SI,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,SI,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,SK,2014,2.3,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,SK,2019,4.0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,TR,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,FOR,PC,UK,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,AT,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,AT,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,BE,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,BG,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,BG,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,CY,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,CY,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,CZ,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,CZ,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,DE,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,DE,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,DK,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,DK,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,EE,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,EE,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,EL,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,EL,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,ES,2014,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,ES,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,EU27_2020,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,EU27_2020,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,EU28,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,FI,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,FI,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,FR,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,FR,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,HR,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,HR,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,HU,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,HU,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,IE,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,IE,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,IS,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,IS,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,IT,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,IT,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,LT,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,LT,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,LU,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,LU,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,LV,2014,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,LV,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,MT,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,MT,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,NL,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,NO,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,NO,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,PL,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,PL,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,PT,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,PT,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,RO,2014,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,RO,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,RS,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,SE,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,SE,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,SI,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,SI,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,SK,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,SK,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,TR,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,TR,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NAT,PC,UK,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,AT,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,BE,2019,6.0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,CY,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,CZ,2019,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,DE,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,DK,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,EE,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,EL,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,ES,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,EU27_2020,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,FI,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,FR,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,HR,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,HU,2019,10.2,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,IE,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,IS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,IT,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,LT,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,LU,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,LV,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,MT,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR_OTH,M,TOTAL,NEU27_2020_FOR,PC,NL,2019,5.8,
