STRUCTURE,STRUCTURE_ID,freq,unit,duration,bmi,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y55-64,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y55-64,RS,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y55-64,SE,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y55-64,SI,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y55-64,SK,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y55-64,TR,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,AT,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,BE,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,BG,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,CY,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,CZ,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,DE,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,DK,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,EE,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,EL,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,ES,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,EU27_2020,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,FR,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,HR,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,HU,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,IE,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,IS,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,IT,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,LT,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,LU,2019,7.8,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,LV,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,MT,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,NL,2019,33.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,NO,2019,33.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,PL,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,PT,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,RS,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,SE,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,SI,2019,9.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,SK,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y65-74,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,AT,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,BE,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,BG,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,CY,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,CZ,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,DE,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,DK,2019,17.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,EE,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,EL,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,ES,2019,10.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,EU27_2020,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,FR,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,HR,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,HU,2019,10.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,IE,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,IS,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,IT,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,LT,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,LU,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,LV,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,MT,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,NL,2019,28.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,NO,2019,26.6,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,PL,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,PT,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,RO,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,RS,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,SE,2019,17.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,SI,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,SK,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE18,TR,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,AT,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,BE,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,BG,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,CY,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,CZ,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,DE,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,DK,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,EE,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,EL,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,ES,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,EU27_2020,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,FR,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,HR,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,HU,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,IE,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,IS,2019,10.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,IT,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,LT,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,LU,2019,5.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,LV,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,MT,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,NL,2019,25.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,NO,2019,29.8,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,PL,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,PT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,RO,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,RS,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,SE,2019,16.3,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,SI,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,SK,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE65,TR,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,AT,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,BE,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,BG,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,CY,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,CZ,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,DE,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,DK,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,EE,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,EL,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,ES,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,EU27_2020,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,FR,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,HR,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,HU,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,IE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,IS,2019,8.2,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,IT,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,MT,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,NL,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,NO,2019,22.4,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,PL,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,PT,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,RO,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,RS,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,SE,2019,13.0,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,SI,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,SK,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,F,Y_GE75,TR,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,AT,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,BE,2019,9.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,BG,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,CY,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,CZ,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,DE,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,DK,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,EE,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,EL,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,ES,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,EU27_2020,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,FR,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,HR,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,HU,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,IE,2019,25.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,IS,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,IT,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,LT,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,LU,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,LV,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,MT,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,NL,2019,36.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,NO,2019,36.2,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,PL,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,PT,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,RO,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,RS,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,SE,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,SI,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,SK,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,TOTAL,TR,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,AT,2019,33.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,BE,2019,10.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,CY,2019,3.4,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,DE,2019,61.7,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,ES,2019,26.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,EU27_2020,2019,33.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,FR,2019,31.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,HU,2019,30.0,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,IE,2019,43.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,IS,2019,19.1,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,IT,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,MT,2019,7.2,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,NL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,NO,2019,44.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,PL,2019,8.3,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,PT,2019,22.0,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,RS,2019,11.5,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,SE,2019,24.7,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,SI,2019,25.6,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-24,TR,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-29,AT,2019,30.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-29,BE,2019,21.5,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-29,BG,2019,22.0,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-29,CY,2019,7.5,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-29,CZ,2019,19.2,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-29,DE,2019,42.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-29,DK,2019,26.7,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN_GE300,BMI_GE30,M,Y15-29,EE,2019,24.9,u
