STRUCTURE,STRUCTURE_ID,freq,unit,severity,isco88,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,H,TOTAL,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,I,MUSC_SKE,EU_V,1999,46,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,I,OTHER,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,I,STRESS,EU_V,1999,98,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,I,TOTAL,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,J,MUSC_SKE,EU_V,1999,45,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,J,OTHER,EU_V,1999,23,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,J,STRESS,EU_V,1999,129,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,J,TOTAL,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,K,MUSC_SKE,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,K,OTHER,EU_V,1999,114,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,K,PULMONAR,EU_V,1999,46,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,K,STRESS,EU_V,1999,159,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,K,TOTAL,EU_V,1999,107,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,L,MUSC_SKE,EU_V,1999,54,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,L,OTHER,EU_V,1999,65,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,L,PULMONAR,EU_V,1999,53,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,L,STRESS,EU_V,1999,144,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,L,TOTAL,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,M,MUSC_SKE,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,M,OTHER,EU_V,1999,230,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,M,PULMONAR,EU_V,1999,288,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,M,STRESS,EU_V,1999,281,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,M,TOTAL,EU_V,1999,168,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,N,MUSC_SKE,EU_V,1999,154,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,N,OTHER,EU_V,1999,213,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,N,PULMONAR,EU_V,1999,203,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,N,STRESS,EU_V,1999,310,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,N,TOTAL,EU_V,1999,205,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,O,MUSC_SKE,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,O,OTHER,EU_V,1999,120,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,O,PULMONAR,EU_V,1999,29,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,O,STRESS,EU_V,1999,155,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,O,TOTAL,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,Q,TOTAL,EU_V,1999,186,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,TOTAL,MUSC_SKE,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,TOTAL,OTHER,EU_V,1999,151,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,TOTAL,PULMONAR,EU_V,1999,149,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,TOTAL,STRESS,EU_V,1999,200,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO2,TOTAL,TOTAL,EU_V,1999,127,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,A,MUSC_SKE,EU_V,1999,70,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,A,OTHER,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,A,STRESS,EU_V,1999,34,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,A,TOTAL,EU_V,1999,62,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,B,TOTAL,EU_V,1999,188,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,C,MUSC_SKE,EU_V,1999,90,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,C,OTHER,EU_V,1999,42,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,C,PULMONAR,EU_V,1999,581,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,C,TOTAL,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,D,MUSC_SKE,EU_V,1999,60,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,D,OTHER,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,D,PULMONAR,EU_V,1999,28,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,D,STRESS,EU_V,1999,65,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,D,TOTAL,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,E,MUSC_SKE,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,E,OTHER,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,E,STRESS,EU_V,1999,115,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,E,TOTAL,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,F,MUSC_SKE,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,F,OTHER,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,F,PULMONAR,EU_V,1999,50,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,F,STRESS,EU_V,1999,47,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,F,TOTAL,EU_V,1999,53,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,G,MUSC_SKE,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,G,OTHER,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,G,PULMONAR,EU_V,1999,41,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,G,STRESS,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,G,TOTAL,EU_V,1999,53,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,H,MUSC_SKE,EU_V,1999,97,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,H,PULMONAR,EU_V,1999,129,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,H,STRESS,EU_V,1999,38,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,H,TOTAL,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,I,MUSC_SKE,EU_V,1999,90,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,I,OTHER,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,I,PULMONAR,EU_V,1999,147,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,I,STRESS,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,I,TOTAL,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,J,MUSC_SKE,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,J,OTHER,EU_V,1999,101,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,J,PULMONAR,EU_V,1999,37,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,J,STRESS,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,J,TOTAL,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,K,MUSC_SKE,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,K,OTHER,EU_V,1999,149,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,K,PULMONAR,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,K,STRESS,EU_V,1999,124,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,K,TOTAL,EU_V,1999,112,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,L,MUSC_SKE,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,L,OTHER,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,L,PULMONAR,EU_V,1999,45,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,L,STRESS,EU_V,1999,106,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,L,TOTAL,EU_V,1999,66,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,M,MUSC_SKE,EU_V,1999,58,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,M,OTHER,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,M,PULMONAR,EU_V,1999,29,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,M,STRESS,EU_V,1999,162,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,M,TOTAL,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,N,MUSC_SKE,EU_V,1999,135,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,N,OTHER,EU_V,1999,147,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,N,PULMONAR,EU_V,1999,115,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,N,STRESS,EU_V,1999,150,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,N,TOTAL,EU_V,1999,140,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,O,MUSC_SKE,EU_V,1999,118,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,O,OTHER,EU_V,1999,126,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,O,PULMONAR,EU_V,1999,215,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,O,STRESS,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,O,TOTAL,EU_V,1999,119,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,Q,TOTAL,EU_V,1999,186,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,TOTAL,MUSC_SKE,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,TOTAL,OTHER,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,TOTAL,PULMONAR,EU_V,1999,69,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,TOTAL,STRESS,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO3,TOTAL,TOTAL,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,A,MUSC_SKE,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,A,OTHER,EU_V,1999,42,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,A,TOTAL,EU_V,1999,37,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,C,MUSC_SKE,EU_V,1999,141,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,C,TOTAL,EU_V,1999,69,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,D,MUSC_SKE,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,D,OTHER,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,D,PULMONAR,EU_V,1999,25,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,D,STRESS,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,D,TOTAL,EU_V,1999,65,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,E,MUSC_SKE,EU_V,1999,66,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,E,OTHER,EU_V,1999,50,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,E,PULMONAR,EU_V,1999,381,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,E,STRESS,EU_V,1999,46,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,E,TOTAL,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,F,MUSC_SKE,EU_V,1999,48,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,F,OTHER,EU_V,1999,32,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,F,STRESS,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,F,TOTAL,EU_V,1999,46,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,G,MUSC_SKE,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,G,OTHER,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,G,PULMONAR,EU_V,1999,41,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,G,STRESS,EU_V,1999,66,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,G,TOTAL,EU_V,1999,78,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,H,MUSC_SKE,EU_V,1999,42,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,H,OTHER,EU_V,1999,64,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,H,STRESS,EU_V,1999,64,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,H,TOTAL,EU_V,1999,50,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,I,MUSC_SKE,EU_V,1999,155,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,I,OTHER,EU_V,1999,101,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,I,PULMONAR,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,I,STRESS,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,I,TOTAL,EU_V,1999,120,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,J,MUSC_SKE,EU_V,1999,65,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,J,OTHER,EU_V,1999,69,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,J,PULMONAR,EU_V,1999,58,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,J,STRESS,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,J,TOTAL,EU_V,1999,69,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,K,MUSC_SKE,EU_V,1999,70,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,K,OTHER,EU_V,1999,78,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,K,PULMONAR,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,K,STRESS,EU_V,1999,87,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,K,TOTAL,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,L,MUSC_SKE,EU_V,1999,123,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,L,OTHER,EU_V,1999,120,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,L,PULMONAR,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,L,STRESS,EU_V,1999,173,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,L,TOTAL,EU_V,1999,131,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,M,MUSC_SKE,EU_V,1999,192,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,M,OTHER,EU_V,1999,60,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,M,PULMONAR,EU_V,1999,28,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,M,STRESS,EU_V,1999,192,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,M,TOTAL,EU_V,1999,152,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,N,MUSC_SKE,EU_V,1999,166,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,N,OTHER,EU_V,1999,111,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,N,PULMONAR,EU_V,1999,126,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,N,STRESS,EU_V,1999,246,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,N,TOTAL,EU_V,1999,168,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,O,MUSC_SKE,EU_V,1999,119,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,O,OTHER,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,O,PULMONAR,EU_V,1999,114,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,O,STRESS,EU_V,1999,106,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,O,TOTAL,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,Q,TOTAL,EU_V,1999,11,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,TOTAL,MUSC_SKE,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,TOTAL,OTHER,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,TOTAL,PULMONAR,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,TOTAL,STRESS,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO4,TOTAL,TOTAL,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,A,MUSC_SKE,EU_V,1999,54,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,A,STRESS,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,A,TOTAL,EU_V,1999,87,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,D,MUSC_SKE,EU_V,1999,45,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,D,OTHER,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,D,PULMONAR,EU_V,1999,40,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,D,STRESS,EU_V,1999,19,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,D,TOTAL,EU_V,1999,52,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,E,STRESS,EU_V,1999,167,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,E,TOTAL,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,F,STRESS,EU_V,1999,380,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,F,TOTAL,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,G,MUSC_SKE,EU_V,1999,117,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,G,OTHER,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,G,PULMONAR,EU_V,1999,65,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,G,STRESS,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,G,TOTAL,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,H,MUSC_SKE,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,H,OTHER,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,H,PULMONAR,EU_V,1999,116,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,H,STRESS,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,H,TOTAL,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,I,MUSC_SKE,EU_V,1999,168,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,I,OTHER,EU_V,1999,233,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,I,PULMONAR,EU_V,1999,38,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,I,STRESS,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,I,TOTAL,EU_V,1999,157,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,K,MUSC_SKE,EU_V,1999,114,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,K,OTHER,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,K,PULMONAR,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,K,TOTAL,EU_V,1999,84,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,L,MUSC_SKE,EU_V,1999,106,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,L,OTHER,EU_V,1999,90,
