STRUCTURE,STRUCTURE_ID,freq,unit,l_serv,severity,emp_cont,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,I,OTHER,EU_V,1999,17,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,I,STRESS,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,I,TOTAL,EU_V,1999,45,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,J,STRESS,EU_V,1999,114,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,J,TOTAL,EU_V,1999,31,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,K,MUSC_SKE,EU_V,1999,40,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,K,OTHER,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,K,PULMONAR,EU_V,1999,114,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,K,STRESS,EU_V,1999,26,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,K,TOTAL,EU_V,1999,43,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,L,OTHER,EU_V,1999,133,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,L,STRESS,EU_V,1999,166,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,L,TOTAL,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,M,OTHER,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,M,STRESS,EU_V,1999,109,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,M,TOTAL,EU_V,1999,40,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,N,MUSC_SKE,EU_V,1999,46,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,N,OTHER,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,N,PULMONAR,EU_V,1999,144,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,N,STRESS,EU_V,1999,117,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,N,TOTAL,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,O,MUSC_SKE,EU_V,1999,70,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,O,OTHER,EU_V,1999,140,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,O,STRESS,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,O,TOTAL,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,P,MUSC_SKE,EU_V,1999,215,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,P,TOTAL,EU_V,1999,233,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,TOTAL,MUSC_SKE,EU_V,1999,64,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,TOTAL,OTHER,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,TOTAL,PULMONAR,EU_V,1999,116,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,TOTAL,STRESS,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,TOTAL,TOTAL,EU_V,1999,69,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,A,TOTAL,EU_V,1999,233,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,D,OTHER,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,D,TOTAL,EU_V,1999,13,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,F,MUSC_SKE,EU_V,1999,164,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,F,OTHER,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,F,TOTAL,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,G,OTHER,EU_V,1999,66,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,G,TOTAL,EU_V,1999,15,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,J,MUSC_SKE,EU_V,1999,307,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,J,TOTAL,EU_V,1999,134,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,L,MUSC_SKE,EU_V,1999,221,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,L,TOTAL,EU_V,1999,103,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,N,MUSC_SKE,EU_V,1999,18,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,N,OTHER,EU_V,1999,237,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,N,TOTAL,EU_V,1999,62,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,TOTAL,MUSC_SKE,EU_V,1999,46,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,TOTAL,OTHER,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TNG_PROB,TOTAL,TOTAL,EU_V,1999,42,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,A,MUSC_SKE,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,A,OTHER,EU_V,1999,168,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,A,TOTAL,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,C,MUSC_SKE,EU_V,1999,114,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,C,TOTAL,EU_V,1999,53,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,D,MUSC_SKE,EU_V,1999,58,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,D,OTHER,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,D,PULMONAR,EU_V,1999,253,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,D,TOTAL,EU_V,1999,58,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,E,TOTAL,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,F,MUSC_SKE,EU_V,1999,134,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,F,OTHER,EU_V,1999,224,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,F,STRESS,EU_V,1999,49,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,F,TOTAL,EU_V,1999,126,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,G,MUSC_SKE,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,G,OTHER,EU_V,1999,36,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,G,STRESS,EU_V,1999,29,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,G,TOTAL,EU_V,1999,50,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,H,MUSC_SKE,EU_V,1999,66,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,H,OTHER,EU_V,1999,157,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,H,PULMONAR,EU_V,1999,449,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,H,STRESS,EU_V,1999,15,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,H,TOTAL,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,I,MUSC_SKE,EU_V,1999,27,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,I,OTHER,EU_V,1999,14,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,I,STRESS,EU_V,1999,87,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,I,TOTAL,EU_V,1999,38,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,J,MUSC_SKE,EU_V,1999,40,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,J,STRESS,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,J,TOTAL,EU_V,1999,45,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,K,MUSC_SKE,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,K,OTHER,EU_V,1999,51,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,K,PULMONAR,EU_V,1999,97,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,K,STRESS,EU_V,1999,49,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,K,TOTAL,EU_V,1999,54,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,L,MUSC_SKE,EU_V,1999,37,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,L,OTHER,EU_V,1999,217,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,L,STRESS,EU_V,1999,107,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,L,TOTAL,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,M,OTHER,EU_V,1999,103,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,M,STRESS,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,M,TOTAL,EU_V,1999,41,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,N,MUSC_SKE,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,N,OTHER,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,N,PULMONAR,EU_V,1999,167,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,N,STRESS,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,N,TOTAL,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,O,MUSC_SKE,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,O,OTHER,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,O,STRESS,EU_V,1999,60,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,O,TOTAL,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,P,MUSC_SKE,EU_V,1999,155,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,P,TOTAL,EU_V,1999,169,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,TOTAL,MUSC_SKE,EU_V,1999,64,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,TOTAL,OTHER,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,TOTAL,PULMONAR,EU_V,1999,120,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,TOTAL,STRESS,EU_V,1999,48,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,TOTAL,TOTAL,TOTAL,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,A,MUSC_SKE,EU_V,1999,186,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,A,PULMONAR,EU_V,1999,446,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,A,STRESS,EU_V,1999,427,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,A,TOTAL,EU_V,1999,211,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,D,MUSC_SKE,EU_V,1999,64,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,D,OTHER,EU_V,1999,59,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,D,PULMONAR,EU_V,1999,161,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,D,STRESS,EU_V,1999,52,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,D,TOTAL,EU_V,1999,66,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,F,MUSC_SKE,EU_V,1999,43,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,F,OTHER,EU_V,1999,54,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,F,STRESS,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,F,TOTAL,EU_V,1999,49,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,G,MUSC_SKE,EU_V,1999,69,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,G,OTHER,EU_V,1999,31,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,G,PULMONAR,EU_V,1999,382,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,G,STRESS,EU_V,1999,30,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,G,TOTAL,EU_V,1999,70,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,H,MUSC_SKE,EU_V,1999,17,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,H,STRESS,EU_V,1999,179,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,H,TOTAL,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,I,MUSC_SKE,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,I,OTHER,EU_V,1999,41,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,I,PULMONAR,EU_V,1999,232,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,I,TOTAL,EU_V,1999,51,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,K,MUSC_SKE,EU_V,1999,294,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,K,STRESS,EU_V,1999,333,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,K,TOTAL,EU_V,1999,220,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,L,MUSC_SKE,EU_V,1999,64,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,L,OTHER,EU_V,1999,284,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,L,STRESS,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,L,TOTAL,EU_V,1999,120,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,M,MUSC_SKE,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,M,OTHER,EU_V,1999,331,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,M,PULMONAR,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,M,STRESS,EU_V,1999,41,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,M,TOTAL,EU_V,1999,138,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,N,MUSC_SKE,EU_V,1999,133,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,N,OTHER,EU_V,1999,37,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,N,PULMONAR,EU_V,1999,326,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,N,STRESS,EU_V,1999,174,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,N,TOTAL,EU_V,1999,130,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,O,MUSC_SKE,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,O,OTHER,EU_V,1999,217,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,O,TOTAL,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,P,TOTAL,EU_V,1999,214,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,TOTAL,MUSC_SKE,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,TOTAL,OTHER,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,TOTAL,PULMONAR,EU_V,1999,243,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,TOTAL,STRESS,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,LTD,TOTAL,TOTAL,EU_V,1999,106,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,A,MUSC_SKE,EU_V,1999,113,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,A,OTHER,EU_V,1999,28,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,A,TOTAL,EU_V,1999,62,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,C,MUSC_SKE,EU_V,1999,59,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,C,OTHER,EU_V,1999,44,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,C,TOTAL,EU_V,1999,40,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,D,MUSC_SKE,EU_V,1999,84,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,D,OTHER,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,D,PULMONAR,EU_V,1999,185,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,D,STRESS,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,D,TOTAL,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,E,OTHER,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,E,TOTAL,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,F,MUSC_SKE,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,F,OTHER,EU_V,1999,128,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,F,PULMONAR,EU_V,1999,19,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,F,STRESS,EU_V,1999,53,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,F,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,G,MUSC_SKE,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,G,OTHER,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,G,PULMONAR,EU_V,1999,47,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,G,STRESS,EU_V,1999,48,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,G,TOTAL,EU_V,1999,69,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,H,MUSC_SKE,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,H,OTHER,EU_V,1999,111,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,H,PULMONAR,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,H,STRESS,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,H,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,I,MUSC_SKE,EU_V,1999,60,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,I,OTHER,EU_V,1999,178,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,I,PULMONAR,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,I,STRESS,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,I,TOTAL,EU_V,1999,87,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,J,MUSC_SKE,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,J,OTHER,EU_V,1999,53,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,J,STRESS,EU_V,1999,132,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,J,TOTAL,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,K,MUSC_SKE,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,TOTAL,NLTD,K,OTHER,EU_V,1999,142,
