STRUCTURE,STRUCTURE_ID,freq,airpol,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LT,2014,96,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LT,2015,72,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LT,2016,71,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LT,2017,52,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LT,2018,75,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LT,2019,67,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LT,2020,52,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2005,56,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2007,43,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2008,49,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2009,57,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2010,55,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2011,46,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2012,40,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2013,45,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2014,33,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2015,36,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2016,30,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2017,25,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2018,25,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2019,15,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LU,2020,12,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2005,117,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2007,73,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2008,109,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2009,78,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2010,96,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2011,69,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2012,75,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2013,77,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2014,89,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2015,63,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2016,63,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2017,46,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2018,74,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2019,52,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,LV,2020,44,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,ME,2005,164,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,ME,2009,159,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,ME,2014,122,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,ME,2015,147,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,ME,2016,157,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,ME,2017,150,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,ME,2018,161,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,ME,2019,146,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MK,2005,274,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MK,2009,240,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MK,2014,206,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MK,2015,221,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MK,2016,254,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MK,2017,274,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MK,2018,232,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MK,2019,162,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2005,87,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2007,67,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2008,56,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2009,63,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2010,45,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2011,59,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2012,44,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2013,41,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2014,38,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2015,45,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2016,34,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2017,38,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2018,41,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2019,38,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,MT,2020,30,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2005,73,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2007,62,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2008,69,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2009,68,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2010,72,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2011,70,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2012,52,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2013,55,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2014,51,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2015,45,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2016,39,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2017,39,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2018,44,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2019,35,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NL,2020,29,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NO,2005,46,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NO,2009,35,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NO,2014,31,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NO,2015,25,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NO,2016,25,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NO,2017,22,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NO,2018,27,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,NO,2019,23,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2005,110,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2007,95,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2008,106,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2009,111,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2010,138,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2011,132,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2012,125,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2013,121,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2014,119,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2015,117,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2016,109,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2017,118,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2018,123,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2019,94,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PL,2020,96,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2005,92,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2007,63,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2008,43,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2009,52,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2010,40,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2011,48,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2012,37,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2013,37,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2014,26,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2015,40,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2016,30,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2017,31,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2018,27,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2019,26,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,PT,2020,27,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2005,198,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2007,157,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2008,147,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2009,129,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2010,108,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2011,145,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2012,141,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2013,115,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2014,110,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2015,121,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2016,109,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2017,119,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2018,119,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2019,95,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RO,2020,112,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RS,2005,224,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RS,2009,197,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RS,2014,164,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RS,2015,183,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RS,2016,187,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RS,2017,219,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RS,2018,203,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,RS,2019,163,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2005,38,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2007,34,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2008,28,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2009,18,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2010,22,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2011,28,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2012,17,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2013,8,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2014,17,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2015,8,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2016,7,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2017,4,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2018,9,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2019,5,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SE,2020,4,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2005,102,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2007,77,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2008,78,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2009,84,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2010,84,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2011,95,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2012,79,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2013,78,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2014,63,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2015,80,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2016,71,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2017,75,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2018,73,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2019,55,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SI,2020,59,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2005,125,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2007,99,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2008,103,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2009,99,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2010,109,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2011,126,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2012,103,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2013,98,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2014,90,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2015,95,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2016,82,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2017,93,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2018,89,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2019,64,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,SK,2020,72,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,TR,2016,43,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,TR,2018,55,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,TR,2019,51,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,XK,2005,222,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,XK,2009,204,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,XK,2014,199,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,XK,2015,205,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,XK,2016,205,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,XK,2017,223,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,XK,2018,217,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,PMD,RT,XK,2019,159,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AL,2005,59858,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AL,2009,54416,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AL,2014,41664,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AL,2015,49498,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AL,2016,53016,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AL,2017,55239,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AL,2018,51971,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AL,2019,42542,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2005,77987,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2007,60739,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2008,66043,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2009,65776,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2010,76337,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2011,77044,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2012,58981,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2013,64313,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2014,48359,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2015,51384,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2016,43157,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2017,43593,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2018,52162,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2019,38041,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,AT,2020,30587,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BA,2005,71796,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BA,2009,72900,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BA,2014,47840,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BA,2015,58975,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BA,2016,78540,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BA,2017,63877,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BA,2018,73320,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BA,2019,60822,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2005,100042,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2007,81752,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2008,96771,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2009,108066,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2010,111273,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2011,104006,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2012,88362,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2013,94640,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2014,70630,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2015,66481,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2016,63388,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2017,60781,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2018,62500,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2019,48585,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BE,2020,36174,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2005,208124,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2007,185401,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2008,206703,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2009,179984,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2010,169485,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2011,217369,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2012,169583,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2013,150220,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2014,153426,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2015,154286,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2016,145017,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2017,139295,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2018,129437,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2019,106671,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,BG,2020,108001,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CH,2005,57081,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CH,2009,53721,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CH,2014,43897,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CH,2015,45343,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CH,2016,39431,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CH,2017,38311,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CH,2018,38261,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CH,2019,34415,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2005,11947,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2007,9392,
