STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2009,391.25,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2010,397.99,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2011,404.30,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2012,408.90,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2013,412.45,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2014,415.10,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2015,420.43,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2016,426.80,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2017,436.06,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2018,445.33,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2019,454.04,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,DK,2020,465.81,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,1990,224.10,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,1996,292.81,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,1997,305.39,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,1998,312.26,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,1999,326.26,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2000,338.03,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2001,341.33,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2002,344.50,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2003,354.29,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2004,375.49,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2005,383.48,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2006,389.44,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2007,382.00,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2008,379.44,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2009,385.22,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2010,400.91,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2011,409.12,be
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2012,408.00,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2013,409.55,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2014,410.49,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2015,415.62,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2016,413.48,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2017,417.16,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2018,433.14,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2019,473.39,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2020,490.51,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,ES,2021,480.29,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,1995,253.26,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,1996,259.28,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,1997,263.43,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,1998,267.22,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,1999,276.45,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2000,286.06,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2001,286.31,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2002,289.91,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2003,292.94,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2004,303.47,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2005,311.93,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2006,312.78,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2007,318.07,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2008,325.03,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2009,331.16,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2010,341.28,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2011,348.89,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2012,346.60,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2013,355.45,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2014,360.72,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2015,360.76,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2016,363.09,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2017,366.89,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FI,2018,370.39,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1990,301.67,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1991,307.22,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1992,311.93,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1993,314.39,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1994,317.66,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1995,319.58,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1996,321.45,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1997,323.22,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1998,324.47,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,1999,324.35,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2000,325.82,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2001,328.65,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2002,330.87,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2003,332.31,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2004,333.86,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2005,333.82,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2006,333.12,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2007,331.40,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2008,331.07,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2009,326.68,bd
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2010,327.27,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2011,329.66,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2012,330.66,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2013,331.45,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2014,331.51,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2015,332.53,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2016,333.60,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2017,334.60,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2018,333.76,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2019,336.39,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2020,336.21,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,FR,2021,336.23,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IE,2006,271.80,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IE,2007,279.86,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IE,2008,290.05,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IE,2009,301.25,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IE,2010,307.64,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IE,2011,323.44,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IE,2012,315.21,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IE,2013,303.95,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1960,116.76,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1961,118.42,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1962,122.82,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1963,122.81,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1964,122.76,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1965,123.77,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1966,122.21,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1967,121.26,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1968,126.06,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1969,129.32,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1970,142.34,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1971,147.99,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1972,159.23,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1973,161.55,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1974,172.86,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1975,183.50,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1976,185.32,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1977,191.16,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1978,196.39,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1979,203.34,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1980,213.91,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1981,220.58,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1982,227.49,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1983,229.98,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1984,239.65,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1985,259.32,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1986,259.89,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1987,270.48,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1988,270.28,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1989,282.77,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1990,284.90,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1991,284.72,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1992,295.34,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1993,295.38,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1994,299.60,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1995,302.47,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1996,311.99,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1997,326.05,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1998,331.70,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,1999,338.16,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2000,344.23,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2001,347.41,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2002,357.88,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2003,361.63,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2004,361.55,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2005,361.27,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2006,360.46,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2007,361.40,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2008,364.19,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2009,364.84,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2010,359.07,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2011,350.46,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2012,356.08,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2013,360.76,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2014,364.40,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2015,377.55,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2016,385.17,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2017,387.30,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2018,389.26,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2019,389.39,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2020,431.97,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IS,2021,437.83,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,1995,379.99,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,1996,389.84,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,1997,399.60,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,1998,407.10,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,1999,411.72,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2000,416.80,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2001,425.34,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2002,431.72,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2003,429.80,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2004,422.51,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2005,402.74,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2006,389.13,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2007,379.62,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2008,391.06,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2009,406.94,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2010,410.69,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2011,407.76,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2012,406.61,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2013,412.85,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2014,415.86,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2015,415.71,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2016,414.27,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2017,409.89,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2018,417.37,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2019,431.91,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2020,432.61,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,IT,2021,420.88,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2005,230.20,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2006,234.04,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2007,232.54,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2008,245.26,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2009,254.61,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2010,294.27,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2011,311.19,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2012,321.91,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2013,329.88,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2014,324.85,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2015,325.39,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2016,331.42,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2017,366.16,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2018,352.98,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2019,373.42,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2020,365.03,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2021,347.10,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LI,2022,371.43,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1965,177.32,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1970,231.33,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1980,332.44,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1981,341.34,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1982,350.26,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1983,359.81,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1984,366.48,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1985,369.30,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1986,378.75,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1987,385.66,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1988,391.05,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1989,395.71,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1990,400.10,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1991,390.48,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1992,392.80,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1993,397.76,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1994,409.12,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1995,405.58,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1996,409.40,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1997,412.38,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1998,411.54,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,1999,412.66,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,2000,400.60,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,2001,404.26,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,2002,402.43,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,2003,400.62,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,2004,396.70,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,P_HTHAB,PACT,PHYS,LT,2005,410.83,
