STRUCTURE,STRUCTURE_ID,freq,unit,lev_diff,assist,age,quant_inc,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,RS,2019,43.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,SI,2019,32.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,SK,2014,46.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,SK,2019,40.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,TR,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU3,UK,2014,56.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,AT,2014,50.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,BG,2014,14.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,BG,2019,41.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,CY,2014,37.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,CY,2019,67.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,CZ,2014,6.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,DE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,DE,2019,23.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,EL,2014,48.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,EL,2019,58.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,ES,2014,44.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,ES,2019,58.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,EU27_2020,2014,37.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,EU27_2020,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,EU28,2014,39.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,FR,2019,37.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,HR,2019,28.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,HU,2019,28.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,IT,2014,42.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,IT,2019,49.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,LV,2014,69.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,NL,2014,54.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,NL,2019,49.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,PL,2014,39.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,PL,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,PT,2014,48.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,PT,2019,34.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,RO,2014,32.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,RO,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,RS,2019,51.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,SK,2019,43.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,TR,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU4,UK,2014,52.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,CY,2019,74.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,DE,2014,39.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,DE,2019,48.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,EL,2014,53.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,ES,2014,53.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,ES,2019,56.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,EU27_2020,2014,39.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,EU27_2020,2019,42.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,EU28,2014,40.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,FR,2014,34.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,FR,2019,20.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,IT,2014,41.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,IT,2019,46.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,NL,2014,61.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,NL,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,PL,2014,29.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,PL,2019,25.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,PT,2014,60.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,PT,2019,63.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,RO,2014,29.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,RO,2019,44.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,RS,2019,36.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,SK,2019,54.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,TR,2019,9.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,QU5,UK,2014,52.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,AT,2014,49.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,AT,2019,63.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,BG,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,BG,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,CY,2014,32.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,CY,2019,50.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,CZ,2014,20.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,CZ,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,DE,2014,24.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,DE,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,DK,2014,25.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,DK,2019,31.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,EE,2019,37.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,EL,2014,41.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,EL,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,ES,2014,44.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,ES,2019,48.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,EU27_2020,2014,34.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,EU27_2020,2019,36.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,EU28,2014,36.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,FI,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,FI,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,FR,2014,26.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,FR,2019,44.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,HR,2014,52.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,HR,2019,26.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,HU,2014,29.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,HU,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,IE,2019,36.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,IS,2014,47.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,IT,2014,35.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,IT,2019,40.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,LT,2014,47.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,LT,2019,57.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,LU,2019,15.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,LV,2014,63.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,LV,2019,57.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,MT,2014,57.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,MT,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,NL,2014,57.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,NL,2019,46.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,NO,2014,50.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,NO,2019,49.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,PL,2014,31.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,PL,2019,27.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,PT,2014,45.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,PT,2019,42.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,RO,2014,28.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,RO,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,RS,2019,37.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,SE,2014,27.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,SE,2019,26.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,SI,2014,46.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,SI,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,SK,2014,38.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,SK,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,TR,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y65-74,TOTAL,UK,2014,56.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,AT,2019,51.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,BG,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,CY,2019,59.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,CZ,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,DE,2019,40.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,DK,2019,29.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,EE,2019,36.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,EL,2019,46.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,ES,2019,42.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,SEV,ENO,Y_GE55,QU1,EU27_2020,2019,35.3,
