STRUCTURE,STRUCTURE_ID,freq,icha_hp,facility,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2012,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2013,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2014,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2015,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2016,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2017,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2018,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2019,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2020,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CY,2021,61891,bd
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2006,34550.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2007,33832.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2008,37053.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2009,51366.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2010,64724.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2011,78639.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2012,90114.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2013,94262.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2014,100044.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2015,104493.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2016,109496.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2017,114086.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2018,122018.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2019,120407.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2020,135266.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,CZ,2021,148685.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2000,3157000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2001,3545000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2002,3893000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2003,4189000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2004,4597000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2005,4995000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2006,5148000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2007,5703942.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2008,6082728.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2009,6531752.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2010,7105375.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2011,7251993.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2012,7573765.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2013,8250995.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2014,8763493.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2015,9400000,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2016,9800000,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2017,9600000,be
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2018,10000000,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2019,10400000,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2020,10600000,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DE,2021,11200000,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2003,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2004,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2005,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2006,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2007,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2008,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2009,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2010,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2011,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2012,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2013,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2014,34626,b
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2015,88866.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2016,95998.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2017,63635.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2018,60280.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2019,11927.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2020,9555.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,DK,2021,18196.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,EE,2015,15609.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,EE,2016,15230.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,EE,2017,10605.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,EE,2018,11932.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,EE,2019,12866.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,EE,2020,13852.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,EE,2021,15548.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,EL,2012,662000,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2010,566053.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2011,623131.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2012,690303.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2013,709261.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2014,816490.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2015,701019.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2016,738410.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2017,803156.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2018,853935.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2019,931024.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2020,742649.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,ES,2021,1055247,p
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2010,61482.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2011,68419.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2012,74084.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2013,79159.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2014,78745.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2015,109787.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2016,109503.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2017,112952.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2018,119558.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2019,126642.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2020,129264.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FI,2021,140696.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2006,1155000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2007,1346000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2008,1535000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2009,1701000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2010,1911000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2011,2183000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2012,3002000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2013,3166701,b
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2014,3467733.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2015,3843650.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2016,4134390.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2017,4368017.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2018,4667439.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2019,4951788.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2020,4694436.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,FR,2021,5532242.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2012,45156.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2013,34553.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2014,36942.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2015,48739.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2016,53474.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2017,57217.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2018,67427.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2019,62861.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2020,61718.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HR,2021,65113.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2006,288769,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2007,280824,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2008,308405,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2009,313919,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2010,316914,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2011,325732,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2012,337032,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2013,336043,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2014,350902,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2015,371306,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2016,414515,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2017,433309,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2018,460348,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2019,484862,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2020,394492,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,HU,2021,436657,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2008,10311.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2009,9889.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2010,11076.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2011,12021.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2012,11952.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2013,12105.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2014,13368.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2015,15163.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2016,18162.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2017,18783.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2018,22863.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2019,25449.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,IS,2020,25354.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2010,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2011,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2012,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2013,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2014,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2015,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2016,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2017,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2018,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2019,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2020,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LI,2021,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2006,7126.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2007,15559.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2008,14355.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2009,19032.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2010,23207.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2011,49736.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2012,56957.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2013,69106.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2014,70037.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2015,80713.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2016,91311.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2017,97841.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2018,115865.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2019,128286.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2020,104351.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LT,2021,156249.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2002,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2003,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2004,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2005,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2006,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2007,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2008,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2009,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2010,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2011,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2012,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2013,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2014,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2015,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2016,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2017,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2018,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2019,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2020,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LU,2021,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2003,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2004,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2005,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2006,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2007,2772.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2008,11608.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2009,15303.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2010,17080.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2011,23018.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2012,25849.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2013,29747.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2014,43780.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2015,51770.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2016,57782.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2017,66174.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2018,77360.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2019,82588.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2020,84100.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,LV,2021,88906,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MK,2014,19154.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MK,2015,18523.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MK,2016,19878.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MK,2017,19840.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MK,2018,20257.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MK,2019,25316.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MK,2020,12551.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MK,2021,17277.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2012,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2013,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2014,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2015,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2016,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2017,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2018,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2019,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2020,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,MT,2021,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2008,23827.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2009,28423.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2010,37395.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2011,50378.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2014,21385.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2015,33439.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2016,32182.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2017,41365.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2018,37772.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2019,74656.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2020,69375.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NL,2021,97240,p
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2012,461472.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2013,468737.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2014,512446.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2015,548663.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2016,556213.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2017,593369.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2018,615623.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2019,623356.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2020,632305.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,NO,2021,718378.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,PL,2019,722441.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP3,MRI,NR,PL,2020,824482.00,
