STRUCTURE,STRUCTURE_ID,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2010,209.98,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2011,216.78,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2012,219.75,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2013,220.10,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2014,216.81,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2015,219.88,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2016,209.57,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2017,209.22,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2018,209.56,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2020,206.13,bd
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,RS,2021,203.22,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,1995,161.13,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,1996,162.01,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,1997,160.65,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,1998,164.22,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,1999,166.62,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2000,170.22,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2001,173.88,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2002,178.54,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2003,182.23,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2004,188.49,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2005,192.19,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2006,196.63,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2007,200.94,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2008,202.34,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2009,205.43,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2010,208.50,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2011,212.79,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2012,216.18,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2013,220.71,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2014,222.92,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2015,224.39,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2016,224.87,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2017,225.57,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2018,226.24,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2019,222.03,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SE,2020,221.21,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2005,172.56,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2006,173.75,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2007,176.99,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2008,180.48,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2009,183.22,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2010,184.18,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2011,191.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2012,191.92,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2013,198.40,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2014,207.47,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2015,207.02,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2016,218.59,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2017,230.26,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2018,241.67,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2019,248.52,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2020,252.61,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,SI,2021,255.35,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1985,41.61,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1986,41.03,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1987,40.88,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1988,41.66,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1989,43.31,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1990,44.38,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1991,45.98,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1992,43.82,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1993,41.13,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1994,42.33,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1995,43.62,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1996,44.90,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1997,46.01,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1998,47.57,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,1999,50.51,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2000,87.42,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2001,92.80,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2002,93.42,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2003,95.84,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2004,97.64,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2005,99.01,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2006,100.05,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2007,102.75,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2008,106.33,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2009,111.97,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2010,112.62,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2011,113.43,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2012,117.55,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2013,121.78,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2014,121.89,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2015,123.52,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2016,124.52,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2017,127.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2018,128.29,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2019,131.42,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2020,138.10,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SPEC,TR,2021,146.49,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1985,32.76,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1986,34.20,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1987,35.65,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1988,37.06,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1989,37.92,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1990,39.33,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1991,40.68,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1992,42.33,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1993,44.49,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1994,47.20,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1995,50.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1996,53.85,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1997,57.68,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1998,61.44,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,1999,61.60,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2000,64.84,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2001,67.97,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2002,69.54,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2003,71.92,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2004,73.96,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2005,76.44,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2006,79.96,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2007,80.77,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2008,82.39,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2009,84.38,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2010,87.17,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2011,89.20,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2012,91.49,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2013,95.49,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2014,97.28,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2015,100.62,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2016,99.34,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2017,100.54,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2019,105.19,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2020,107.91,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2021,110.71,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,AT,2022,112.63,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2000,45.50,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2001,46.35,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2002,47.36,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2003,47.29,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2004,48.09,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2005,49.20,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2006,49.59,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2007,51.86,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2008,53.38,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2009,53.78,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2010,54.17,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2011,54.89,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2012,55.37,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2013,56.11,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2014,56.55,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2015,57.86,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2016,59.30,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2017,59.63,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2018,60.67,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2019,61.77,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2020,62.83,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BE,2021,63.46,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2002,66.73,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2003,77.68,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2004,73.90,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2005,77.15,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2006,76.03,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2007,80.27,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2008,79.41,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2009,82.57,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2010,95.18,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2011,97.94,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2012,99.40,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2013,102.13,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2014,102.53,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2015,111.88,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2016,108.11,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2017,116.87,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2018,118.03,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2019,118.50,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2020,120.48,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,BG,2021,121.41,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2008,61.05,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2009,63.57,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2010,65.09,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2011,68.15,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2012,70.82,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2013,73.83,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2014,75.95,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2015,77.88,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2016,79.78,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2017,81.84,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2018,83.20,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2019,84.23,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2020,85.18,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CH,2021,86.39,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1985,36.38,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1986,39.80,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1987,43.88,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1988,45.57,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1989,46.51,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1990,47.42,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1991,49.91,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1992,52.03,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1993,53.35,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,1995,55.16,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,2000,58.07,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,2014,89.15,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,2015,95.44,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,2016,102.99,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,2017,106.69,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,2018,111.26,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,2019,122.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,2020,131.84,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CY,2021,138.83,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2005,82.62,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2008,84.04,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2009,84.32,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2010,84.91,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2011,87.07,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2012,88.63,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2013,89.37,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2019,107.12,be
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2020,111.45,e
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,CZ,2021,114.11,e
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,1991,70.12,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,1992,71.94,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,1993,74.20,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,1994,76.07,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,1995,77.73,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,1996,78.91,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,1997,79.32,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,1998,80.48,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,1999,81.65,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2000,82.87,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2001,85.39,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2002,87.78,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2003,90.54,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2004,93.36,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2005,94.21,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2006,96.78,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2007,98.46,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2008,98.53,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2009,99.66,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2010,101.90,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2011,105.69,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2012,108.31,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2013,110.48,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2014,112.53,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2015,114.85,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2016,116.32,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2017,118.14,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2018,119.87,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2019,121.91,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2020,123.36,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DE,2021,124.66,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DK,1985,22.06,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,SURG,DK,1986,22.83,
