STRUCTURE,STRUCTURE_ID,freq,duration,deg_urb,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,FR,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,FR,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,HR,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,HR,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,HU,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,HU,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,IE,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,IE,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,IS,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,IS,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,IT,2014,9.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,IT,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,LT,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,LT,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,LU,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,LU,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,LV,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,LV,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,MT,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,MT,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,NL,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,NL,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,NO,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,NO,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,PL,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,PL,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,PT,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,PT,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,RO,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,RO,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,RS,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,SE,2014,7.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,SE,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,SI,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,SI,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,SK,2014,7.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,SK,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,TR,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,TR,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT1,TOTAL,Y_GE75,PC,UK,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,AT,2019,43.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,BE,2019,35.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,BG,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,CY,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,CZ,2019,45.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,DE,2019,29.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,DK,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,EE,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,EL,2019,48.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,ES,2019,38.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,EU27_2020,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,FI,2019,36.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,FR,2019,37.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,HR,2019,37.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,HU,2019,35.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,IE,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,IS,2019,42.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,IT,2019,47.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,LT,2019,30.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,LU,2019,44.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,LV,2019,27.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,MT,2019,25.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,NL,2019,33.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,NO,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,PL,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,PT,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,RO,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,SE,2019,53.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,SI,2019,30.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,SK,2019,41.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,TOTAL,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,AT,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,BE,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,BG,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,CY,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,CZ,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,DE,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,DK,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,EE,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,EL,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,ES,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,EU27_2020,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,FI,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,FR,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,HR,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,HU,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,IE,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,IS,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,IT,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,LT,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,LU,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,LV,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,MT,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,NL,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,NO,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,PL,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,PT,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,RO,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,SE,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,SI,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-24,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,AT,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,BE,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,BG,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,CY,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,CZ,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,DE,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,DK,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,EE,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,EL,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,ES,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,EU27_2020,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,FI,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,FR,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,HR,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,HU,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,IE,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,IS,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,IT,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,LT,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,LU,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,LV,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,MT,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,NL,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,NO,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,PL,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,PT,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,RO,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,SE,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,SI,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,SK,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-29,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,AT,2019,38.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,BE,2019,33.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,BG,2019,36.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,CY,2019,33.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,CZ,2019,40.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,DE,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,DK,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,EE,2019,22.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,EL,2019,53.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,ES,2019,39.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,EU27_2020,2019,34.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,FI,2019,31.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,FR,2019,33.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,HR,2019,37.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,HU,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,IE,2019,24.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,IS,2019,44.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,IT,2019,49.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,LT,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,LU,2019,41.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,LV,2019,26.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,MT,2019,24.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,NL,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,NO,2019,21.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,PL,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,PT,2019,48.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,RO,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,SE,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,SI,2019,27.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,SK,2019,42.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y15-64,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,AT,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,BE,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,BG,2019,26.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,CY,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,CZ,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,DE,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,DK,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,EE,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,EL,2019,27.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,ES,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,EU27_2020,2019,9.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,FI,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,FR,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,HR,2019,10.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,HU,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,IE,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,IS,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,IT,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,LT,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,LU,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,LV,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,MT,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,NL,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,NO,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,PL,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,PT,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,RO,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,SE,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,SI,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,SK,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y25-34,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,AT,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,BE,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,BG,2019,42.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,CY,2019,36.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,CZ,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,DE,2019,11.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,DK,2019,10.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,EE,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,EL,2019,63.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,ES,2019,29.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,EU27_2020,2019,26.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,FI,2019,17.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,FR,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,HR,2019,23.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,HU,2019,28.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,Y_LT2,DEG1,Y35-44,PC,IE,2019,18.7,
