STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,lev_diff,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,HU,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,IE,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,IE,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,IS,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,IT,2014,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,IT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,LU,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,LU,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,LV,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,MT,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,MT,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,NL,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,NL,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,NO,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,NO,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,PL,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,PL,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,PT,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,PT,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,RO,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,RS,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,SE,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,SE,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,SI,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,SI,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,SK,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,TR,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,TR,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,NONE,UK,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,AT,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,AT,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,BE,2014,46.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,BE,2019,47.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,BG,2014,13.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,BG,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,CY,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,CY,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,CZ,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,CZ,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,DE,2014,18.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,DE,2019,36.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,DK,2014,41.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,DK,2019,29.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,EE,2014,15.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,EE,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,EL,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,EL,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,ES,2014,11.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,ES,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,EU27_2020,2014,18.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,EU27_2020,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,EU28,2014,17.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,FI,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,FI,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,FR,2014,34.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,FR,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,HR,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,HR,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,HU,2014,20.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,HU,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,IE,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,IE,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,IS,2014,28.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,IT,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,IT,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,LT,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,LT,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,LU,2014,16.6,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,LU,2019,24.1,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,LV,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,LV,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,MT,2014,27.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,MT,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,NL,2014,37.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,NL,2019,33.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,NO,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,NO,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,PL,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,PL,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,PT,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,PT,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,RO,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,RO,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,RS,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,SE,2014,9.7,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,SE,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,SI,2014,12.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,SI,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,SK,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,SK,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,TR,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,TR,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y65-74,SEV,UK,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,AT,2019,17.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,BE,2019,38.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,BG,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,CY,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,CZ,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,DE,2019,18.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,DK,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,EE,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,EL,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,ES,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,EU27_2020,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,FI,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,FR,2019,23.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,HR,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,HU,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,IE,2019,17.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,IT,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,LT,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,LU,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,LV,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,MT,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,NL,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,NO,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,PL,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,PT,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,RO,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,RS,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,SE,2019,10.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,SI,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,SK,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,LTD,TR,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,AT,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,BE,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,BG,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,CY,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,CZ,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,DE,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,DK,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,EE,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,EL,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,ES,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,EU27_2020,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,FI,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,FR,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,HR,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,HU,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,IE,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,IT,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,LT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,LU,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,LV,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,MT,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,NL,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,NO,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,PL,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,PT,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,RO,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,RS,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,SE,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,SI,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,SK,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,MOD,TR,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,AT,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,BE,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,BG,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,CY,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,CZ,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,DE,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,DK,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,EE,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,EL,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,ES,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,EU27_2020,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,FI,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,FR,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,HR,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,HU,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,IE,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,IT,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,LT,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,LU,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,LV,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,MT,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,NL,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,NO,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,PL,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,PT,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,RO,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,RS,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,SE,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,SI,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,NONE,TR,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,AT,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,BE,2019,50.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,BG,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,CY,2019,17.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,CZ,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,DE,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,DK,2019,43.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,EE,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,EL,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,ES,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,EU27_2020,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,FI,2019,27.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,FR,2019,37.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,HR,2019,25.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,HU,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,IE,2019,28.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,IT,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,LT,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,LU,2019,31.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,LV,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,MT,2019,22.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,NL,2019,41.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,NO,2019,38.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,PL,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,PT,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,RO,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,RS,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,SE,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,SI,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,SK,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE55,SEV,TR,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,AT,2014,13.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,AT,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,BE,2014,41.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,BE,2019,41.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,BG,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,BG,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,CY,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,CY,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,CZ,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,CZ,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y_GE65,LTD,DE,2014,14.5,
