STRUCTURE,STRUCTURE_ID,freq,unit,age,severity,wstatus,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_GE183_PI,UNE,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_GE183_PI,UNE,STRESS,EU_V,1999,254,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_GE183_PI,UNE,TOTAL,EU_V,1999,4666,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_GE183_PI,UNE,UNK,EU_V,1999,149,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,CARDIO_V,EU_V,1999,7627,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,HEAD_EYE,EU_V,1999,4461,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,HEARING,EU_V,1999,10676,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,INFECTIO,EU_V,1999,1208,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,MUSC_SKE,EU_V,1999,105250,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,OTHER,EU_V,1999,9115,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,PULMONAR,EU_V,1999,12128,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,SKIN_DIS,EU_V,1999,5941,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,STRESS,EU_V,1999,33070,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,TOTAL,EU_V,1999,198747,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP,UNK,EU_V,1999,9270,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,CARDIO_V,EU_V,1999,7884,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,HEAD_EYE,EU_V,1999,4537,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,HEARING,EU_V,1999,11568,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,INFECTIO,EU_V,1999,1208,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,MUSC_SKE,EU_V,1999,108944,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,OTHER,EU_V,1999,9200,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,PULMONAR,EU_V,1999,12629,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,SKIN_DIS,EU_V,1999,6013,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,STRESS,EU_V,1999,34785,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,TOTAL,EU_V,1999,206964,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,EMP_W,UNK,EU_V,1999,10195,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,CARDIO_V,EU_V,1999,256,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,HEAD_EYE,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,HEARING,EU_V,1999,892,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,MUSC_SKE,EU_V,1999,3694,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,OTHER,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,PULMONAR,EU_V,1999,501,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,SKIN_DIS,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,STRESS,EU_V,1999,1715,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,TOTAL,EU_V,1999,8218,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,D_LT1,UNE,UNK,EU_V,1999,925,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,CARDIO_V,EU_V,1999,6990,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,HEAD_EYE,EU_V,1999,987,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,HEARING,EU_V,1999,759,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,INFECTIO,EU_V,1999,1923,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,MUSC_SKE,EU_V,1999,30775,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,OTHER,EU_V,1999,3839,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,PULMONAR,EU_V,1999,5989,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,SKIN_DIS,EU_V,1999,1124,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,STRESS,EU_V,1999,7975,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,TOTAL,EU_V,1999,69671,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP,UNK,EU_V,1999,9310,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,CARDIO_V,EU_V,1999,6990,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,HEAD_EYE,EU_V,1999,987,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,HEARING,EU_V,1999,759,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,INFECTIO,EU_V,1999,1978,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,MUSC_SKE,EU_V,1999,31570,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,OTHER,EU_V,1999,3839,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,PULMONAR,EU_V,1999,5989,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,SKIN_DIS,EU_V,1999,1124,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,STRESS,EU_V,1999,7975,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,TOTAL,EU_V,1999,71063,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,EMP_W,UNK,EU_V,1999,9851,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,INFECTIO,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,MUSC_SKE,EU_V,1999,795,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,TOTAL,EU_V,1999,1392,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M1-3,UNE,UNK,EU_V,1999,541,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,CARDIO_V,EU_V,1999,6693,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,HEAD_EYE,EU_V,1999,613,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,HEARING,EU_V,1999,314,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,INFECTIO,EU_V,1999,1074,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,MUSC_SKE,EU_V,1999,29606,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,OTHER,EU_V,1999,3382,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,PULMONAR,EU_V,1999,3557,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,SKIN_DIS,EU_V,1999,604,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,STRESS,EU_V,1999,10656,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,TOTAL,EU_V,1999,130056,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP,UNK,EU_V,1999,73557,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,CARDIO_V,EU_V,1999,7088,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,HEAD_EYE,EU_V,1999,613,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,HEARING,EU_V,1999,314,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,INFECTIO,EU_V,1999,1074,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,MUSC_SKE,EU_V,1999,30347,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,OTHER,EU_V,1999,3382,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,PULMONAR,EU_V,1999,3757,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,SKIN_DIS,EU_V,1999,786,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,STRESS,EU_V,1999,11039,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,TOTAL,EU_V,1999,147236,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,EMP_W,UNK,EU_V,1999,88837,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,CARDIO_V,EU_V,1999,395,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,MUSC_SKE,EU_V,1999,740,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,PULMONAR,EU_V,1999,200,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,SKIN_DIS,EU_V,1999,182,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,STRESS,EU_V,1999,383,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,TOTAL,EU_V,1999,17180,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,M_GE3,UNE,UNK,EU_V,1999,15280,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,HEAD_EYE,EU_V,1999,271,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,HEARING,EU_V,1999,770,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,INFECTIO,EU_V,1999,162,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,MUSC_SKE,EU_V,1999,1378,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,OTHER,EU_V,1999,471,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,PULMONAR,EU_V,1999,642,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,TOTAL,EU_V,1999,13941,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP,UNK,EU_V,1999,10247,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,CARDIO_V,EU_V,1999,12120,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,HEAD_EYE,EU_V,1999,3118,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,HEARING,EU_V,1999,9194,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,INFECTIO,EU_V,1999,1697,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,MUSC_SKE,EU_V,1999,88139,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,OTHER,EU_V,1999,12019,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,PULMONAR,EU_V,1999,11459,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,SKIN_DIS,EU_V,1999,336,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,STRESS,EU_V,1999,12288,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,TOTAL,EU_V,1999,394050,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,EMP_W,UNK,EU_V,1999,243679,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,CARDIO_V,EU_V,1999,11749,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,HEAD_EYE,EU_V,1999,2814,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,HEARING,EU_V,1999,8275,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,INFECTIO,EU_V,1999,1534,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,MUSC_SKE,EU_V,1999,82995,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,OTHER,EU_V,1999,11385,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,PULMONAR,EU_V,1999,10451,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,SKIN_DIS,EU_V,1999,209,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,STRESS,EU_V,1999,11784,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,TOTAL,EU_V,1999,373712,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,INAC,UNK,EU_V,1999,232515,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,CARDIO_V,EU_V,1999,371,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,HEAD_EYE,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,HEARING,EU_V,1999,149,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,MUSC_SKE,EU_V,1999,3766,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,OTHER,EU_V,1999,163,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,PULMONAR,EU_V,1999,367,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,SKIN_DIS,EU_V,1999,127,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,STRESS,EU_V,1999,504,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,TOTAL,EU_V,1999,6397,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,NSP,UNE,UNK,EU_V,1999,917,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,CARDIO_V,EU_V,1999,30966,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,HEAD_EYE,EU_V,1999,12801,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,HEARING,EU_V,1999,18676,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,INFECTIO,EU_V,1999,11224,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,MUSC_SKE,EU_V,1999,245487,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,OTHER,EU_V,1999,25712,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,PULMONAR,EU_V,1999,41560,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,SKIN_DIS,EU_V,1999,11062,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,STRESS,EU_V,1999,75017,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,TOTAL,EU_V,1999,597395,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP,UNK,EU_V,1999,124890,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,CARDIO_V,EU_V,1999,67249,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,HEAD_EYE,EU_V,1999,17193,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,HEARING,EU_V,1999,34197,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,INFECTIO,EU_V,1999,13958,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,MUSC_SKE,EU_V,1999,460224,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,OTHER,EU_V,1999,44664,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,PULMONAR,EU_V,1999,73616,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,SKIN_DIS,EU_V,1999,13987,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,STRESS,EU_V,1999,99430,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,TOTAL,EU_V,1999,1201006,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,EMP_W,UNK,EU_V,1999,376488,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,INAC,CARDIO_V,EU_V,1999,34868,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,INAC,HEAD_EYE,EU_V,1999,4283,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,INAC,HEARING,EU_V,1999,14056,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,INAC,INFECTIO,EU_V,1999,2678,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y55-64,TOTAL,INAC,MUSC_SKE,EU_V,1999,200247,
